lat_deg,lon_deg
0.408125,30.42316667
2.97978546,30.8452522
2.98258322,30.84279181
2.98775014,30.82691902
2.985488,30.83502564
2.97249735,30.84918705
0.30701,30.62117
2.39612,33.5049
0.251764099,30.55142213
0.259844428,30.66490883
0.267607362,30.50613972
2.97930875,30.86498271
2.98926369,30.83793181
3.00936339,30.8943223
3.01866488,30.9027849
3.01325498,30.89637422
-0.118305,30.40982167
0.81607761,33.28366469
3.01942279,30.88806177
0.11303,30.48253167
3.01248116,30.88434309
-0.013416667,30.31321833
3.01454647,30.89102089
0.408608333,30.39838167
3.01280785,30.88960335
3.00032778,30.88774783
3.00151725,30.89038046
0.56518386,33.41202024
3.01427236,30.90351276
3.01433486,30.89844055
3.01566497,30.90366298
3.01908198,30.90341361
0.64125424,33.3941251
0.155333333,30.47344167
0.408048333,30.43791167
3.01558663,30.89590211
0.766711667,33.35466667
3.01456728,30.89242376
-0.137761667,30.49627667
3.01511895,30.89251263
3.01521836,30.89249445
0.214871667,30.53272667
3.00705031,30.88573847
3.01689285,30.90278829
3.01488503,30.87920346
0.136016667,30.456115
3.01224273,30.89654704
-0.007651667,30.32533833
0.798446667,33.29824167
3.0122705,30.89687972
0.320525,30.42599667
3.01206899,30.89554015
0.392513333,30.72588333
3.00940072,30.89492476
3.01918445,30.88638053
3.01609378,30.88242959
3.00742641,30.88388521
3.01301522,30.89861395
0.185131667,30.45269667
3.00660314,30.89289771
2.98147671,30.86868348
0.08852,30.33457167
0.172045,30.39649667
0.716641667,33.28275167
2.97790985,30.87553372
2.98181781,30.87673124
0.06086,30.367065
2.98043167,30.87058293
2.97886704,30.86564002
2.9753074,30.87154599
2.98843794,30.88253682
1.0147404,33.35698902
2.99769486,30.87741113
2.98626367,30.88023885
0.788358333,33.26727167
2.98501575,30.87543015
0.41991,30.409565
2.99099398,30.87657872
0.75649,33.29131333
3.00885169,30.90554657
-0.055465,30.35726333
2.99727728,30.89985811
2.99766399,30.88477631
0.669473333,33.27146167
2.9974069,30.88740271
0.18396,30.53687667
0.401216667,30.523245
0.135538333,30.340905
0.086748333,30.450145
0.00966,30.36702833
0.366138616,30.4815244
2.99816306,30.8903779
2.98325642,30.88664743
0.99612365,33.38561976
3.00597857,30.89717957
0.06382091,30.40337058
3.01353703,30.90195837
3.01192538,30.90541479
0.009093333,30.30942667
0.69050678,33.29129588
-0.075721667,30.30754167
0.047188333,30.40508667
0.158617,30.49055167
3.00691395,30.90401246
3.003828,30.90247155
2.98990308,30.89684156
-0.114196667,30.382635
3.00203618,30.89690833
-0.063005,30.28614667
3.00132443,30.89819568
0.76185,33.33089
0.72095175,33.24782216
2.9881063,30.88402126
-0.121735,30.39494667
0.353474903,30.42734744
0.353631667,30.44995
0.34816,30.535555
0.382756327,30.44904369
2.98235512,30.88341177
2.9929847,30.89145796
0.329413333,30.42000833
0.40275,30.40901667
2.99440215,30.89043906
0.2042,30.41057
2.99673895,30.89262885
0.2697836,33.588974
2.99313203,30.89284258
0.304746667,30.78919833
0.015581667,30.38251333
2.97808094,30.87984986
2.98066011,30.88583405
2.98283955,30.88613564
2.98271381,30.88656753
0.351966836,30.65739205
0.350637622,30.65476168
0.89148619,33.33315281
2.97795841,30.88663056
2.97800462,30.88715205
2.98259779,30.88735012
0.70222262,33.30856756
2.9783863,30.88348231
0.306868333,30.69292833
3.03140545,30.85321754
-0.010955,30.35270167
3.00475976,30.87482554
-0.000855,30.35070167
2.98855643,30.85983006
-0.023428333,30.327565
0.393945,30.455365
0.36591,30.42917333
0.256515,30.566895
3.00606662,30.86814133
-0.098143333,30.317295
3.00889125,30.85635528
0.44319274,30.76880489
2.99329376,30.86905636
0.15863,30.49055167
2.99213125,30.86172957
2.9976395,30.87220442
3.00340448,30.87063751
2.98326381,30.85789792
3.01271074,30.86311041
-0.09582,30.27627833
0.334138333,30.45382833
0.20743,30.614435
0.77463069,33.26742761
0.220126667,30.410785
3.012882,30.85827193
3.00673477,30.85393145
0.354413333,30.74453333
3.0057888,30.85102865
3.00096639,30.87213503
3.00001635,30.85333307
2.99932411,30.85990808
0.158668,30.49055167
3.02541501,30.85045954
3.02776691,30.85112037
0.87294495,33.34046861
3.04543884,30.87703955
3.02730768,30.85204755
3.03467241,30.85485681
0.352306667,30.42390667
3.03220235,30.84482558
3.03448589,30.86563079
3.03502984,30.86183466
0.76954506,33.36693503
3.03084681,30.87240068
0.021408215,30.35392475
3.02108755,30.86567501
0.921871667,33.390465
3.03998055,30.87366882
3.03655767,30.87091464
3.02090242,30.8772583
3.02619079,30.85868651
3.02075196,30.8651271
0.323695,30.64459833
3.01258377,30.85375813
3.01810149,30.85521315
3.01688569,30.85302128
0.69804195,33.41914349
3.02520235,30.86173705
0.40224,30.709805
2.54775587,31.09502521
0.178315,30.57911833
2.58451809,31.09301976
0.67123251,33.38211379
2.56250418,31.11366825
2.56936336,31.12940124
0.76117175,33.33343229
0.431941917,30.42794192
2.58676062,31.1111151
0.211191667,30.46871
0.172216667,30.53423333
2.55532441,31.14436443
2.57005802,31.16549917
0.8755133,33.31219636
2.55638886,31.14260968
2.54874856,31.1181747
0.371771667,30.51567
0.96602174,33.38645919
2.55370941,31.10368344
0.125495,30.33576167
2.56659655,31.10505806
2.55577235,31.11067519
0.80302825,33.34791028
0.099715,30.36295333
0.74667184,33.35567956
0.325725,30.45422
2.59268451,31.13621835
0.186226667,30.61843667
2.59805921,31.1203951
2.56439509,31.10222922
0.280255,30.60498333
-0.053383333,30.39576
2.60724035,31.11655127
0.271605,30.67250333
2.60795305,31.11546228
0.002573333,30.32351
3.14789456,31.4768894
0.183596667,30.44746667
3.15242803,31.47244725
0.345506439,30.77671492
3.14805882,31.47789684
0.254636698,30.59140019
-0.11127,30.3745
3.16069905,31.45752695
0.152465,30.50755667
3.18069619,31.4644972
3.17983641,31.4640756
3.18021269,31.46169976
3.18693482,31.42176901
2.64531948,31.04822389
1.02311,33.36513167
2.61545008,31.04558208
2.61615482,31.03374013
2.64360308,31.04920659
0.405656667,30.45234833
2.64399202,31.0492959
2.60696896,31.06312725
0.603615,33.38357333
2.61671813,31.03546548
0.322438333,30.81743
2.60659295,31.03650615
0.178468333,30.57930667
2.61458815,31.020751
2.63979413,31.07078209
2.64564343,31.02452317
2.59814825,31.01371912
0.256071667,30.54393167
2.62235101,31.00129199
2.61711417,31.00020345
0.388813333,30.52031167
2.61542828,31.00325393
2.63709886,31.03011101
2.64195989,30.97761522
0.097849605,30.40689569
2.6424939,30.97796499
2.63661022,31.02986902
2.63673683,31.02988681
0.378941198,30.64107019
0.173918333,30.57384
2.62474201,31.01508888
0.98480474,33.31314372
-0.091193333,30.30075
2.6502292,31.0311782
0.65515336,33.34746403
0.381958333,30.67503333
0.282506667,30.57025333
2.64662059,30.99690175
2.65253407,31.0082207
0.199988333,30.40730167
0.139431667,30.38204667
2.69229803,30.99654004
2.73807523,31.00717344
0.462341667,30.73907
0.80277,33.29376333
2.71630609,30.99815503
2.69496688,31.00297333
2.70097452,30.99993349
0.291085,30.62042333
2.68893563,31.02477775
2.68881834,31.02493079
0.12852,30.44811667
2.63622557,31.02113052
2.66808778,31.0206483
0.363206539,30.44299004
2.65867065,31.00655654
2.66112253,31.00198522
0.097503333,30.34214833
2.69629981,31.01629612
2.64761382,31.01845118
-0.118796667,30.36363333
-0.018371667,30.34318333
2.5940801,31.02559296
2.55396515,31.06915919
2.58659114,31.05314268
2.56793561,31.07551261
2.56895112,31.04772125
2.56800759,31.07527875
2.56738478,31.07599893
2.5912348,31.06236006
0.195605,30.37824333
0.387643333,30.71719
2.58518336,31.04907208
2.58530985,31.04900895
0.3331993,33.5233069
0.277421626,30.5163242
2.57454981,31.04887252
2.56199342,31.06849087
-0.0981537,30.31709655
2.56805281,31.07528767
0.03737,30.30623833
0.211136667,30.46868333
2.5680531,31.07547647
-0.043245,30.29183
2.56799015,31.07570133
2.72431192,31.04440294
0.70272,33.37933333
2.6774941,31.06757654
2.74373049,31.03692635
2.70174755,31.04131019
0.954736667,33.32006667
0.203853333,30.58627833
0.667786667,33.41321167
0.212835794,30.37457789
2.72315498,31.04465657
0.316196667,30.41681
2.71595437,31.05935142
2.72620647,31.03628947
2.73779929,31.05914555
2.74402124,31.05983689
0.68166115,33.36444804
2.74169215,31.02361304
2.7095195,31.02225389
0.158641,30.49055167
2.69352742,31.0574719
0.115486667,30.41213667
0.852656667,33.352865
2.75554943,30.98919727
2.72375664,31.02558454
-0.098658333,30.32176833
2.72617248,31.07100632
0.403451667,30.41057
